computer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,gmm_score
C4375,-0.054947343,-0.10256416,0.10705398,0.08645796,-0.0064468696,-0.029634582,0.07780576,0.03663931,0.013199156,0.055052716,0.001178341,-0.10039745,-0.0004357433,-0.083188005,-0.06506535,-0.022186609,-0.011143103,0.028204618,0.07735341,0.07239038,0.02888526,0.039936412,0.17168926,-0.04271621,0.00951113,0.04814846,-0.05386135,0.0097799925,0.015113569,-0.09850808,-0.008809262,0.02865187,-70.11412900275994
C12796,-0.09062298,-0.10200962,0.1512649,0.09077579,-0.018320153,-0.06398733,0.056617692,0.035710637,0.059894595,0.019956822,-0.011073615,-0.07760601,0.036180016,-0.07965185,-0.08383449,-0.08267339,-0.013009526,0.0011035359,0.04289824,0.08329262,0.02585664,0.07893724,0.14951782,-0.033444233,0.05457373,0.039033942,-0.05418905,0.022061484,0.040773917,-0.0823956,-0.019540187,0.05327958,-70.11436492087388
C13273,-0.10065099,-0.08929549,0.11771273,0.08981972,0.01374123,-0.044450246,0.057375744,0.0340009,0.031167937,0.019472487,0.031379435,-0.12454622,0.021578144,-0.065745905,-0.035749845,-0.015330474,-0.052428905,0.020138495,0.10225054,0.065098,0.030534683,0.070845455,0.11997519,-0.037357293,0.03495597,0.0840551,-0.03725222,0.020876905,0.019375933,-0.07834297,0.031073898,-0.00011323136,-70.11504784240331
C6304,-0.038341857,-0.039752837,0.09691306,0.0075081685,-0.0066974084,-0.027253019,0.054546427,0.02903573,0.06769174,0.064602196,-0.012354834,-0.08301326,0.03039582,-0.06846964,0.00945858,-0.0025123737,-0.013465574,0.0041300748,0.053250562,0.07734959,0.020513684,0.075217694,0.08967045,-0.024147913,-0.0076833223,0.0439179,-0.048989497,0.059067257,0.013415121,-0.033100914,0.003245777,-0.001009704,-70.11507070277443
C999,-0.05528464,-0.037027977,0.073038094,0.0043401457,-7.097577e-05,-0.015062833,-0.018052781,0.014703385,0.06693543,0.032675397,4.4036395e-05,-0.10358329,-0.025709176,-0.07625277,0.010367258,-0.030217886,-0.015609014,-0.020902693,0.05932457,0.0853747,0.0039478396,0.010832891,0.11627827,-0.0006809139,-0.0038532189,0.022267295,-0.03077628,0.0154153155,0.0076499023,-0.058627028,-0.008890528,0.012780804,-70.11517817840227
C3910,-0.08110568,-0.08894076,0.06766933,0.0025822977,0.021282138,-0.02060406,0.026679737,-0.006871294,0.012422779,0.07704399,-0.0007574482,-0.07614644,0.035076484,-0.08392715,-0.027936898,0.017014524,-0.014498978,-0.010915289,0.07018849,0.06809089,0.0031405205,0.039474297,0.119984515,0.0041639223,0.009481158,0.043669004,-0.019717565,0.045566324,0.045963448,-0.08351504,0.017205233,-0.00047993555,-70.11534993606512
C17584,-0.09099525,-0.09429124,0.13161975,0.09910533,-0.009615811,-0.04535298,0.060270708,0.0025425171,0.046113174,0.07585055,0.036926385,-0.11280564,0.008596463,-0.088870674,-0.052268647,-0.028595537,-0.007033129,-0.008205696,0.056138005,0.119842276,0.040841725,0.06359267,0.16683093,-0.054030336,0.0092405,0.037259076,-0.03887573,0.011749021,0.03076293,-0.050111867,0.012821303,0.045896143,-70.11606227049892
C8068,-0.05945896,-0.048058204,0.09164254,0.039052866,-0.013800089,-0.037166752,0.026396066,-0.01686231,0.027603162,0.057161853,-0.023449091,-0.036995437,0.044411317,-0.06432355,-0.0051499265,-0.017417062,-0.036309842,0.025828507,0.07763184,0.0654776,-0.027590184,0.045195747,0.101717904,-0.03341545,0.0366163,0.019561281,-0.019819554,0.0202982,0.022505043,-0.015833708,-0.013226423,-0.0009329092,-70.1163156174084
C8980,-0.05148156,-0.042725,0.111487426,0.055311833,0.01642756,-0.06378406,0.022707576,-0.017930755,0.08007498,0.088190675,0.0054042777,-0.083346926,-0.0003002648,-0.08029197,-0.014704208,0.0067476933,-0.0015277668,-0.01934131,0.08166038,0.11619671,0.0005851039,0.051253874,0.12905677,-0.015275635,0.038311496,0.054724373,-0.03800557,0.050905492,0.006085511,-0.044135522,0.02319703,0.047744285,-70.11639693337195
C4797,-0.10290183,-0.08305281,0.16581097,0.07971622,0.0158118,-0.02897676,0.074990585,0.032301255,0.06019094,0.038726468,0.0048350426,-0.097443126,0.010279961,-0.073070884,-0.0706707,-0.06786761,0.025260782,-0.01327401,0.051701266,0.080205955,0.0028121863,0.077593304,0.14894676,-0.02098202,0.057483234,0.061651703,-0.053301346,0.05811027,0.002050163,-0.079674006,0.010693224,0.04386813,-70.11665743783453
C2821,-0.02913583,-0.059482723,0.0412302,0.036831096,-0.01867361,0.006429006,0.039387856,0.0048582936,0.058040146,0.025051542,-0.0022534216,-0.08697855,0.032489523,-0.010112115,-0.007810014,-0.03062071,0.001993679,0.012695234,0.030629463,0.07807429,0.0029916526,0.018825939,0.08727512,-0.0057912525,0.030508898,0.044742297,-0.02843519,0.04082745,-0.0005200618,-0.017063145,0.027575878,0.02261889,-70.11739191886116
C5143,-0.030366486,-0.06849071,0.087176576,0.07800618,-0.01566378,-0.012136576,0.0071342005,0.028484946,0.038111944,0.015130162,-0.017909337,-0.10366151,-0.0058502434,-0.054209135,-0.028722579,-0.053034637,-0.023805387,-0.0079209395,0.050245494,0.056291882,-0.02109287,0.0088938335,0.089091,-0.019765312,-0.008398967,0.029882088,-0.0056310794,0.053284664,0.030129908,-0.054268703,0.04830993,-0.012403855,-70.11746707307647
C1357,-0.07970188,-0.11291975,0.10854355,0.11409962,0.024057172,-0.043047678,0.052383315,0.00762679,0.011523618,0.039012566,-0.027498031,-0.12695208,0.028074292,-0.08268846,-0.014562073,-0.049978916,-0.009331747,-0.00015311797,0.03425719,0.07832969,0.0212872,0.07045023,0.13546586,-0.004308377,0.00059107074,0.075633,-0.046050567,0.047704924,-0.023165075,-0.066417664,0.029118454,0.036715876,-70.11767906439268
C6691,-0.053852513,-0.05145311,0.068313025,0.049194105,-0.008948121,-0.02187048,0.0016765253,-0.0045539103,0.058816593,0.021113344,-0.0067740274,-0.06164208,-0.024119973,-0.065006636,0.01461178,-0.049759157,0.017256673,-0.03190495,0.04769853,0.018911118,-0.025987344,0.030506512,0.049418837,0.007034116,0.03140004,0.062441245,-0.028070953,0.0357632,0.019392567,-0.024208892,0.0038470568,0.025536062,-70.11778391012206
C10699,-0.10197633,-0.083091035,0.10173325,0.098242976,-1.8030914e-07,-0.044764046,0.097751975,0.023310801,0.043214593,0.065200016,0.015552932,-0.077559106,0.02945678,-0.1002129,-0.035410568,-0.050030127,-0.04181102,0.007060501,0.09020969,0.050955005,0.019633695,0.0927675,0.14153394,-0.034955624,0.020461867,0.009422333,-0.029109785,0.013318107,0.016476609,-0.094453484,-0.00015806517,0.027404537,-70.11846234816736
C4574,-0.053434562,-0.09929245,0.13785355,0.062393285,-0.019825187,-0.025347173,0.021039011,0.0035875987,0.040099602,0.006965946,-0.042140447,-0.08872933,0.029559901,-0.09397773,-0.008768478,-0.04821875,0.00922653,-0.023281913,0.04683056,0.09976887,0.038408753,0.0831785,0.088774346,-0.03284801,0.046535194,0.022874704,-0.01829333,0.01673098,0.017753456,-0.045916308,0.0008043168,0.01416478,-70.11849069305671
C5113,-0.11189157,-0.10438172,0.1494238,0.0687861,-0.000900031,-0.07324521,-0.0036760175,0.020800589,0.05828383,0.013019816,0.020143704,-0.12972102,0.014289561,-0.13118182,-0.02208951,-0.03633343,-0.0012874636,0.00985982,0.073771104,0.06924757,-0.024998993,0.07747784,0.16225566,0.0067155757,-0.0034900045,0.06269092,-0.05451983,0.034013208,-0.0067902715,-0.08206684,0.05174819,0.028716866,-70.1185639078484
C6294,-0.118542306,-0.09200631,0.13202102,0.065799974,-0.0060642227,-0.034218576,0.0685837,-0.011855451,0.05836837,0.053865023,-0.000911292,-0.10386899,0.017743455,-0.11306035,-0.03420498,-0.050453342,-0.05936887,-0.028788075,0.079498164,0.102386184,-0.011899349,0.09291614,0.18179765,-0.042420417,0.04478169,0.07810813,-0.02044251,0.020947104,0.022498472,-0.06858139,0.024949346,0.042525545,-70.11901898830392
C2761,-0.076557405,-0.100368485,0.10677691,0.056588616,-0.013909756,-0.038038585,0.060720373,-0.024663685,0.075530246,0.041801132,-0.034203947,-0.122419804,0.032846376,-0.09621043,-0.0036177966,-0.030056631,0.0180614,-0.01307458,0.06250241,0.107782505,-0.024109488,0.043487024,0.13338706,0.025653176,0.030573582,0.078283824,-0.065814346,0.036611065,0.035552084,-0.04441426,0.05878403,0.035082452,-70.11915186842026
C8908,-0.06650524,-0.061161723,0.09335859,0.060601693,0.004677332,-0.055583995,0.04151691,-0.019634033,0.07918167,0.06451387,0.020447921,-0.12818591,0.023357492,-0.058224093,-0.009987213,-0.0026533364,0.025377484,-0.027818406,0.09023476,0.10213006,-0.024773072,0.071610585,0.10029433,-0.033652116,0.012107757,0.060716543,-0.040047657,0.05583344,0.025324674,-0.053278577,0.015637048,-0.0031555197,-70.11925105961944
C4118,-0.03910506,-0.044904165,0.05416877,0.00849498,-0.01951587,-0.00708789,0.04443132,0.027813388,-0.0063626436,-0.0011210749,0.028760066,-0.028238261,-0.0094867535,-0.050552327,-0.02857628,0.0011384976,-0.00040357173,-0.019232426,0.041426547,0.013234191,0.003291156,0.008573775,0.051358372,-0.0036605406,0.013823937,-0.00082218065,-0.017976549,0.00750398,-0.009998987,-0.024970723,0.025630001,0.011642927,-70.11939529654859
C4056,-0.085697554,-0.0653256,0.13591236,0.025259936,0.0007167029,-0.06399674,0.050268635,0.024351759,0.0610556,0.034415785,0.0012952397,-0.07297808,0.018956997,-0.11387064,0.011127352,-0.011516072,-0.022386499,-0.024118118,0.113439284,0.06867114,-0.0023771767,0.059034012,0.15970808,-0.0052002147,-0.0021762287,0.061610248,-0.03148364,0.053277172,0.018471705,-0.09497019,-0.0022693663,0.017197743,-70.11939927826458
C15447,-0.08456588,-0.107978925,0.0927417,0.057699867,-0.005336244,-0.046446517,0.08726233,-0.0020971412,0.00900755,0.034429662,-0.017248115,-0.07512441,0.022519505,-0.08173216,-0.0055736033,-0.02565218,0.022679957,0.010564285,0.07481959,0.04093001,-0.011308704,0.058686975,0.122525044,0.015020735,-0.008970299,0.012202214,-0.009812092,0.049734585,0.0142370425,-0.046370838,-0.012239714,-0.0007947489,-70.11944245913234
C1732,-0.058400013,-0.10942027,0.082389414,0.04507734,-0.0070235943,-0.015304811,0.039815567,0.03293146,0.05798457,0.066200204,0.008608692,-0.11426182,0.052799623,-0.06325146,-0.04739641,-0.06727214,-0.01492768,-0.0088238595,0.078126065,0.06805685,-0.0070239706,0.07512052,0.08382075,-0.01341246,0.0424685,0.0511387,-0.014833595,0.027883448,-0.0055024615,-0.026446862,0.017955258,0.0033155992,-70.1195078549413
C836,-0.06476487,-0.08441311,0.13289511,0.068311386,-0.009977476,-0.054726124,0.069634296,0.03544738,0.03126997,0.06806517,0.031670004,-0.11014611,0.03813317,-0.09888305,-0.0122719575,0.0036548302,-0.041818235,0.0047522997,0.07523612,0.07968949,-0.011334619,0.09214155,0.10077544,0.012426484,0.009208645,0.05608233,-0.061345182,0.043693103,0.008024665,-0.09582758,0.002133865,0.008789473,-70.11977582139362
C8416,-0.05929284,-0.076177344,0.049555343,0.0022172572,0.01941422,-0.033210363,0.0038005074,-0.016021917,0.05790005,0.06328847,-0.031441584,-0.07568329,0.017429315,-0.06567699,-0.013536348,-0.026834,-0.012377814,-0.0010029231,0.09323503,0.05099024,-0.013577651,0.01913408,0.07804439,0.025948156,0.0020379047,0.026578113,-0.0065272767,0.025215907,0.04420646,-0.033304773,0.0058270204,0.045438856,-70.11979625614511
C8998,-0.05029856,-0.069407195,0.14026354,0.08634505,0.0029684445,-0.010463544,0.04496076,-0.031236524,0.04038552,0.018490463,0.013552815,-0.06002245,0.028873907,-0.11797816,-0.042062584,-0.036153544,0.008052142,0.0056707826,0.057244025,0.06355986,0.022222,0.031772852,0.10687517,-0.012789684,0.041222066,0.057179905,-0.013007463,0.03838939,0.014725247,-0.04652261,0.051542237,0.030344058,-70.12001080394276
C10043,-0.04872271,-0.097869754,0.13262838,0.06227852,0.019964332,-0.053522747,0.07037885,-0.0010305069,0.034501802,0.022745023,-0.018714167,-0.108203016,-0.010174136,-0.08112043,-0.051916048,-0.058473684,0.010439727,-0.02570794,0.04822562,0.106314115,-0.0023219562,0.039837725,0.09274383,-0.019124022,0.032869335,0.024912024,-0.0163533,0.021838546,0.041764095,-0.0966084,0.041927107,0.0044842428,-70.12009933601595
C13433,-0.04087181,-0.0908749,0.13074978,0.06747106,-0.026736062,-0.00556547,0.04771814,0.028391447,0.034320135,0.03803276,-0.013868138,-0.09100229,0.039874986,-0.068592064,-0.0186691,-0.03157281,0.023617534,-0.011000546,0.05579893,0.04812932,0.018419959,0.0406468,0.08150859,-0.0072901226,0.032026805,0.08736707,-0.039154727,0.022152582,-0.006733537,-0.021073509,0.0093784975,0.036089953,-70.12018001018032
C5799,-0.057494618,-0.134677,0.11312853,0.078952886,-0.029183773,-0.05502846,0.06724709,0.010959867,0.028988948,0.016672207,-0.009049718,-0.13926023,0.042959563,-0.10869474,-0.077620514,-0.05493404,-0.029351553,-0.013013752,0.07683293,0.07665489,0.00072375603,0.06078547,0.14032575,-0.05075691,-0.0036267177,0.054409165,-0.025969803,0.03604593,-0.00048629293,-0.06371624,-0.009858894,0.043928128,-70.1208563349101
C319,-0.08465334,-0.075176165,0.11977715,0.06879556,-0.0043677343,-0.041217193,0.024893887,-0.015988514,0.03126818,0.041559823,0.03225305,-0.108067535,0.039418407,-0.1252037,-0.026416985,-0.029053431,-0.0042857197,-0.0076465085,0.049035028,0.04085852,-0.03591157,0.05367992,0.13881648,0.007362643,-0.014285749,0.043142404,-0.02335045,0.0069602495,0.016857421,-0.05447351,-0.0045224186,0.044235673,-70.12143280045743
C1079,-0.014651903,-0.059072144,0.08400299,0.03720793,0.007107363,-0.00045978854,0.039579034,-0.012455216,0.049963348,0.029332405,0.01084331,-0.10722882,-0.022337526,-0.04373558,0.008087153,-0.0045735952,-0.022662465,-0.0097248545,0.014402297,0.04843303,-0.0014747124,0.04887741,0.038390886,0.0045538675,0.0025651937,0.017863398,-0.034675863,0.04167782,0.017488403,-0.040353574,0.023903612,0.009188286,-70.12187536449184
C14001,-0.05312817,-0.08690564,0.11028599,0.039541,0.0059647323,-0.05405223,0.05676916,-0.014015849,0.039996207,0.05950301,0.024596073,-0.10918891,0.018939923,-0.031427786,-0.0065282923,-0.00067863776,-0.029548693,-0.04883237,0.09076314,0.0643857,0.026296992,0.04969083,0.089437746,-0.0155619215,-0.0019688448,0.013587111,-0.017924348,0.020985574,0.031622455,-0.069595255,0.04237908,0.027097667,-70.12276816778886
C11663,-0.022625333,-0.07610439,0.081094295,0.013793013,-0.021760028,-0.034284577,0.011783512,0.011672442,0.06638557,0.061133265,0.017399175,-0.06791208,0.009716314,-0.083140485,0.0040971916,-0.03364673,0.02003175,-0.0030751326,0.05608072,0.030589651,-0.010453049,0.0050587496,0.096377835,-0.0005264629,-0.019360956,0.014855273,0.009696187,0.024865057,0.01632576,-0.025386067,0.021331236,0.012958652,-70.12288206907587
C265,-0.05433844,-0.11688198,0.10752102,0.10329064,-0.0276492,-0.038218204,0.04219856,-0.009167287,0.049666647,0.041721385,-0.018727148,-0.07419541,0.03141167,-0.0597126,-0.06000065,-0.05785105,-0.043595478,-0.009364298,0.035007913,0.09880223,0.024320202,0.08249986,0.15282603,-0.027479313,-0.0055553126,0.008310233,-0.03366229,0.010776987,-0.0197409,-0.07301356,-0.0010694701,-0.004062216,-70.12298283415907
C6779,-0.06432441,-0.1114368,0.13274233,0.060046244,-0.048463486,-0.025071437,0.046364676,0.02233592,0.01591618,0.03304813,-0.0065339673,-0.06767682,-0.019793913,-0.10973191,-0.03605476,-0.022016304,-0.03385512,0.005775719,0.07418224,0.10012823,0.0144001115,0.070474155,0.14660804,0.0010843154,0.041143876,0.012578521,-0.022401571,0.05816439,-0.00022970617,-0.044721823,0.043227345,-0.018562974,-70.12307264994078
C1559,-0.061347794,-0.12110617,0.106665775,0.08548051,0.005467747,-0.034101453,0.05169549,0.046228882,0.03538088,0.04765765,-0.017504126,-0.10223701,0.044356074,-0.1027931,-0.044948816,-0.020906331,-0.0311596,-0.0018987157,0.03168257,0.078197725,-0.012154813,0.036259647,0.12255229,-0.009241072,0.029019654,0.08072772,-0.039504357,0.030322105,-0.028517768,-0.046360165,0.037243593,0.015791686,-70.12315292684885
C13148,-0.052480202,-0.109985024,0.11807127,0.03788877,-0.0009178821,-0.040005244,0.056579392,-0.014678093,0.0056579565,0.06399172,-0.023189405,-0.06629117,0.022269953,-0.086033136,-0.022297936,-0.027495917,0.008856357,0.005676146,0.048934862,0.11367717,0.0337978,0.049627203,0.07875352,-0.0025361713,0.048832614,0.03155527,-0.058679905,0.03547085,0.039395966,-0.04318794,0.017850181,-0.011133057,-70.12339413265445
C1160,-0.0768621,-0.11424684,0.12336016,0.10000425,0.0023575574,-0.06022131,0.06920796,0.044772554,0.061727118,0.021146256,0.00969498,-0.067439444,0.026114665,-0.082805276,-0.07544372,-0.0516901,-0.030154536,-0.004836883,0.072133146,0.0861458,0.0024111795,0.11838015,0.1785568,-0.06556169,0.029029576,0.035603605,-0.018386682,-0.0008142353,-0.0038037286,-0.07962302,-0.017987788,-0.003608728,-70.12392798024398
C159,-0.054487117,-0.027545322,0.08865121,0.03730182,0.012890864,-0.0030356175,0.0107708275,-0.025892382,0.04195291,0.023235269,0.0018315844,-0.07880568,0.04008133,-0.048818715,-0.015429969,-0.01843847,0.022326082,-0.055337276,0.047923636,0.06872038,-0.005516118,-0.010064503,0.10540845,0.03245514,-0.0047697453,0.03803806,-0.014035752,0.023895426,0.013955152,-0.040835917,0.049298424,0.027870199,-70.12407665120924
C2410,-0.075099245,-0.06418819,0.0620256,0.05469696,-0.01933757,-0.01646893,-0.0042847632,-0.027115613,0.057903204,0.07538942,0.019310424,-0.10550862,0.007198513,-0.05266842,0.014035624,-0.049656544,0.009674977,0.0016932349,0.047112428,0.05760786,0.023107076,0.04155921,0.08057206,-0.015874935,0.00228946,0.055128686,-0.017296003,0.028403275,0.007302957,-0.023248982,0.036824793,0.019410724,-70.1244096435111
C7962,-0.10073443,-0.10690197,0.10138777,0.10163253,-0.05012355,-0.00987786,0.042742137,0.011788681,0.046492964,0.050830178,0.006388721,-0.08050847,0.008984475,-0.099609494,-0.043026045,-0.015161511,-0.03947339,0.000534473,0.058403715,0.08100596,0.014137267,0.07728873,0.15980186,-0.05498366,0.050378863,0.030435659,-0.01787939,0.04108207,-0.013792646,-0.09014946,0.00991833,0.0028269468,-70.12448352969241
C16587,-0.06373773,-0.10003146,0.15175363,0.053910986,0.0012146977,-0.042114783,0.05462047,-0.014508995,0.046445668,0.059681825,0.028537115,-0.11130186,0.0039223935,-0.094291344,0.0024768813,-0.014380594,-0.009745738,-0.04786988,0.07580367,0.108608276,-0.004338947,0.08058621,0.11466771,-0.0023168398,0.052186284,0.00064305717,-0.042908438,0.03225635,-0.018609604,-0.06402782,0.012800089,0.012359032,-70.12468334950908
C4401,-0.08194403,-0.12835118,0.1418973,0.08609525,-0.033732165,-0.041856136,0.039867792,0.02465708,0.055351567,0.022888912,-0.012034069,-0.12638594,0.0080449525,-0.0679712,-0.0712387,-0.045955196,-0.009925524,0.040045228,0.05295888,0.057599254,0.037665103,0.055843394,0.16234607,-0.0031633154,0.023438258,0.028133893,-0.06453176,0.053982574,0.0201445,-0.10096882,-0.006024749,0.015013234,-70.12469340168795
C3755,-0.058141958,-0.11053616,0.13709716,0.06833485,-0.025228513,-0.03125921,0.05177936,0.0017060253,0.02268713,0.0378187,-0.0066357246,-0.060333736,0.021823118,-0.087726526,-0.061017677,-0.014057664,-0.015222018,-0.024692686,0.025848085,0.041567307,0.0070062503,0.06623435,0.101810746,-0.014789395,0.023652632,0.0019373456,-0.059082426,0.05698949,0.00669424,-0.050081108,0.022771131,0.048172705,-70.12480712532552
C768,-0.09231116,-0.10987448,0.11834929,0.0824186,0.02274066,-0.034579407,-0.011821552,-0.014869733,0.04222404,0.061567966,0.025563061,-0.1337208,-0.0036929373,-0.1290701,0.017722478,-0.016277663,-0.0014720763,-0.033049636,0.09923083,0.10982214,0.0015562503,0.05566652,0.1423257,0.002969355,0.01772417,0.06448303,-0.05892511,0.029601496,0.020375121,-0.061910175,0.05263526,0.013997361,-70.12482605791391
C1145,-0.031616494,-0.09449859,0.11276149,0.06570249,0.015038177,-0.06786356,0.095975496,0.036592618,0.031835787,0.017310314,0.020785108,-0.092830345,0.030496268,-0.06799987,-0.030331569,-0.010661613,0.0013212888,-0.0057372744,0.07869177,0.10890679,0.0139234215,0.048118647,0.118255325,-0.02475074,0.038289767,0.004025245,-0.046489637,0.00493029,0.012579559,-0.0775508,-0.010793765,0.014575844,-70.12496081799691
C3483,-0.061006106,-0.050541397,0.106885225,0.050548255,-0.0022747375,-0.06414045,0.0008291414,0.015285309,0.028329827,0.04809751,-0.015638806,-0.09039584,-0.0013630651,-0.08812169,0.01607014,-0.041799087,-0.014762748,-0.009877203,0.08558238,0.082615755,-0.019854546,0.04683699,0.14044061,0.017199127,0.04545619,0.027998824,-0.06460436,0.06622981,-0.0077112354,-0.07926818,0.077327505,0.009157681,-70.12505772528046
C14714,-0.086763166,-0.10913568,0.12665713,0.06066644,0.030732885,-0.057496633,0.10577292,0.041546077,0.07547721,0.05808321,0.01977975,-0.13105257,0.010211905,-0.07962364,-0.021772597,-0.016679479,-0.04197867,-0.0058931056,0.07913926,0.08574715,0.018919725,0.06146286,0.15587407,-0.01872091,0.023820603,0.054914076,-0.037629712,0.034618225,0.031430904,-0.051110465,0.017051868,0.04205318,-70.12526195060367
C2257,-0.032318745,-0.06326371,0.0949634,0.03386477,0.022213051,-0.05400822,0.049110427,0.013374714,0.051124375,0.031294476,0.012855468,-0.094317384,0.007826024,-0.05219898,0.011789576,-0.03153116,-0.011287481,0.018134521,0.1019596,0.05759395,-0.004387737,0.04892318,0.15040828,-0.0059181405,0.020313028,0.060238667,-0.027965276,0.039441228,-0.01096774,-0.095738105,-0.0018874166,0.04760528,-70.12535418412652
C898,-0.05028792,-0.08199887,0.11485915,0.06423678,0.027794277,-0.01706264,0.04208131,-0.024863364,0.06527853,0.07612788,-0.0072850543,-0.11574566,-0.0002532521,-0.07047538,-0.016488396,-0.035986293,0.027536377,-0.029453214,0.068855815,0.04049721,0.012329326,0.05257043,0.069665074,-0.013037387,-0.006693825,0.027079664,-0.0326133,0.022277832,-0.01420876,-0.064314835,0.003995575,0.0025474774,-70.12602784262879
C2790,-0.1109225,-0.08669533,0.1436695,0.049336005,0.011625782,-0.06514909,0.043488853,-0.018150978,0.033537433,0.06220905,0.01109333,-0.0924027,0.03149121,-0.09121589,-0.030963214,-0.046701107,-0.02136313,-0.016279638,0.087628014,0.12436392,0.01370735,0.049450517,0.13427015,-0.029214164,0.058242828,0.020780675,-0.028926775,0.020234358,0.01073186,-0.10052259,0.06500958,0.0045634904,-70.12697910697273
C6008,-0.06332435,-0.10220749,0.15430035,0.028257875,0.00781538,-0.025613407,0.04213451,-0.010506167,0.022350676,0.03669577,-0.038310412,-0.07008492,0.026417485,-0.11421134,0.0053780316,-0.032176677,0.015140491,-0.0099863745,0.077872984,0.051802788,0.008906536,0.030013656,0.12373941,-0.0032214047,0.016978696,0.014366153,-0.028030518,0.0411846,0.04238771,-0.045551147,0.060171925,0.008642509,-70.1269882973584
C17631,-0.07687281,-0.09424803,0.11427235,0.06888509,-0.024882473,-0.014131284,0.027558109,0.0029133824,0.04713423,0.04702953,0.013466972,-0.082363896,-0.006385812,-0.034925986,-0.02481241,-0.012962259,0.0067305253,0.025229843,0.06443211,0.050557602,-0.0073994133,0.059761215,0.14682575,-0.050905,0.051342364,0.004725783,-0.008687063,0.022585778,-0.013103882,-0.0720016,0.015771775,0.010955673,-70.1271009090418
C3137,-0.053351503,-0.056722913,0.10754442,0.052353572,0.015590353,-0.019668786,0.052366626,-0.01601156,0.04203795,0.03137532,-0.01703516,-0.038657475,0.02629668,-0.058604,-0.050139282,-0.032017365,-0.041543406,0.027037023,0.034830283,0.05980448,0.026895016,0.034836046,0.07834414,0.0051646926,0.051150076,0.041811768,-0.039085705,0.036018964,0.03837464,-0.07394182,0.031217685,0.024668692,-70.12727489992577
C14025,-0.086461484,-0.08905589,0.17308137,0.09657279,0.005891159,-0.07230405,0.05020218,0.028945003,0.04549686,0.061320838,-0.010897103,-0.112965785,0.045978907,-0.11951135,-0.0411969,-0.06643225,0.0050788466,-0.0174694,0.11061084,0.08123962,0.020607335,0.05372098,0.13250376,0.0013657006,0.032371745,0.043134477,-0.027728753,0.06627446,0.03792258,-0.068149894,-0.0077953,0.049458496,-70.12729031348177
C5037,-0.034214042,-0.061495584,0.10602042,0.042488743,-0.008939113,0.005712497,-0.005952403,-0.006243228,0.04948168,0.047906104,-0.026878076,-0.0496525,0.031766873,-0.076193646,0.0050651403,-0.01923301,-0.02540761,-0.019788213,0.07740813,0.06795811,0.009007101,0.03156227,0.119639575,-0.04033056,0.0005154093,0.06628836,-0.027302705,0.052487705,0.018909046,-0.025526594,0.021362893,-0.013881163,-70.12737640064678
C3957,-0.05302752,-0.09936799,0.12310894,0.058560994,0.0046820617,-0.05562461,0.03447515,0.03506367,0.06436498,-0.0040551154,-0.028364297,-0.118321426,-0.0033597415,-0.084488735,-0.039807413,-0.04486896,0.018778296,-0.021417398,0.041088432,0.10665363,0.011672782,0.073333,0.11333754,0.015539774,0.04729091,0.057354704,-0.019412007,0.0036719823,0.004863871,-0.07872435,0.039982043,-0.0037111829,-70.12747582319757
C12427,-0.038912468,-0.093871385,0.13384184,0.090119235,0.004250689,-0.022390993,0.042614833,0.00060086296,0.04449962,0.035126112,0.01825066,-0.0830088,-0.0033749065,-0.09693673,-0.07687247,-0.06687307,-0.031026201,-0.01099039,0.059834756,0.031531967,-0.0015084264,0.056012467,0.11390111,-0.007636216,0.03414978,0.032129787,-0.037699092,0.043636955,0.041101534,-0.060014848,-0.020752355,0.013652969,-70.12789566944286
C6657,-0.037474543,-0.065325074,0.08236976,0.042496767,0.0062658526,-0.072184294,0.013908391,0.018735964,0.009257823,0.017007124,0.025486674,-0.07067537,0.013180665,-0.09715868,-0.012876913,-0.018641382,-0.03443832,-0.009438035,0.05507164,0.10783733,0.020091467,0.021120073,0.09942229,-0.0015713628,0.038084213,0.018046692,-0.018286953,0.0123827085,-0.002883151,-0.041502014,0.043188356,-0.016368335,-70.12826777599378
C1713,-0.08956349,-0.11640643,0.12267642,0.09155448,-0.015435787,-0.06996139,0.02472359,0.025109159,0.025254043,0.07125577,0.010618607,-0.09845058,0.03338485,-0.07253212,-0.06513886,-0.045640014,-0.021877656,-0.021282744,0.06500859,0.0871675,-0.0061369515,0.044680044,0.11624442,-0.045017157,-0.00338418,0.06820386,-0.05483709,0.045266703,0.04230725,-0.09491877,0.011568852,-0.007255132,-70.12830940944981
C13631,-0.040721014,-0.08851492,0.10642734,0.023581002,-0.033934943,-0.055173166,0.03799773,-0.011718974,0.027193362,0.042630527,-0.008379089,-0.07510942,0.005575443,-0.063434295,-0.04556161,-0.034324422,0.0029651597,0.0031647987,0.07847726,0.0672789,-0.006121556,0.035242677,0.08042922,-0.033265,-0.020331442,0.022355122,0.006281498,0.062729955,0.005462466,-0.030846922,-0.016720241,-0.010410996,-70.12845904393369
